date,timestamp,block,pool,pair,asset_class,feeTier,base_is_token0,dec0,dec1,price,tick,sqrtPriceX96,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128
2025-10-31,1761868800,66490529,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1078.906647,-69841,2412057459590382325613678058,94403572298085233953411,1342047692497496806549225580214153581486,1914213713457113590674355712501451281
2025-11-01,1761955200,66605721,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1089.101597,-69935,2400741424827371826919407216,94970516100140374144329,1343217068088403344876829362057239329282,1915266631497558133767441751360200062
2025-11-02,1762041600,66720903,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1095.06104,-69990,2394199963144332506459751298,94547308053107536765827,1343514714289367905873585197347424481645,1915525723484865133863769614527605853
2025-11-03,1762128000,66836095,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1083.625957,-69885,2406799341112623779942244064,98741572851016611467108,1343973985414342272013196451290459640773,1915976853326974428559904436248998060
2025-11-04,1762214400,66951283,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,992.858275,-69010,2514409181642008170675610231,10386885455056401713746,1346397231432004010692091531405161464496,1918621231879717772380264718512070635
2025-11-05,1762300800,67066466,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,936.568279,-68426,2588867726265830067060843820,34501182899609649343728,1350488282803705247571500821005931130942,1923148940250785234660685227214422392
2025-11-06,1762387200,67181648,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,959.538916,-68668,2557692247311252884850186162,14775985551562851969678,1464990280718723550877819297545363304380,1930470161765289895302170037288997273
2025-11-07,1762473600,67296840,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,949.934863,-68568,2570589151958584146603055358,14661694501494810640719,1466278216948877649021818121390417281721,1931858706679776325942339880259594278
2025-11-08,1762560000,67412026,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,991.095269,-68992,2516644560677405589696937984,22011585968568277144094,1468080237248123912150063455992968694567,1933624785406600532761532924073986276
2025-11-09,1762646400,67527216,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,990.66887,-68988,2517186104325602458378798648,20427525124154367182849,1469167185021055069700964824076494410697,1934719206052208157798621654944444835
